specieskey	highertaxon_key	kingdom	phylum	order	family	genus	species
4844842	212	Animalia	Chordata	Sphenisciformes	Spheniscidae	Platydyptes	Platydyptes amiesi
4844861	212	Animalia	Chordata	Sphenisciformes	Spheniscidae	Korora	Korora oliveri
4844865	212	Animalia	Chordata	Sphenisciformes	Spheniscidae	Duntroonornis	Duntroonornis parvus
4846478	212	Animalia	Chordata	Passeriformes	Corvidae	Corvus	Corvus moriorum
4847701	212	Animalia	Chordata			Manu	Manu antiquus
4847835	212	Animalia	Chordata	Galliformes	Megapodiidae	Ngawupodius	Ngawupodius minya
4847899	212	Animalia	Chordata		Archaeopterygidae	Archaeopteryx	Archaeopteryx lithographica
4847958	212	Animalia	Chordata	Apodiformes	Aegothelidae	Quipollornis	Quipollornis koniberi
4848529	212	Animalia	Chordata	Ciconiiformes	Palaelodidae	Palaelodus	Palaelodus wilsoni
4848546	212	Animalia	Chordata	Pelecaniformes	Threskiornithidae	Threskiornis	Threskiornis solitarius
4848984	212	Animalia	Chordata	Pelecaniformes	Pelagornithidae	Pelagornis	Pseudodontornis stirtoni
4849784	212	Animalia	Chordata	Charadriiformes	Scolopacidae	Coenocorypha	Coenocorypha iredalei
4849787	212	Animalia	Chordata	Charadriiformes	Scolopacidae	Coenocorypha	Coenocorypha chathamica
4850058	212	Animalia	Chordata	Accipitriformes	Accipitridae	Harpagornis	Harpagornis moorei
4850516	212	Animalia	Chordata	Phoenicopteriformes	Phoenicopteridae	Phoeniconotius	Phoeniconotius eyrensis
4850998	212	Animalia	Chordata	Anseriformes	Anatidae	Anas	Pachyanas chathamica
4851002	212	Animalia	Chordata	Anseriformes	Anatidae	Cnemiornis	Cnemiornis calcitrans
4851003	212	Animalia	Chordata	Anseriformes	Anatidae	Cnemiornis	Cnemiornis gracillis
4851070	212	Animalia	Chordata	Anseriformes	Anatidae	Biziura	Biziura delautouri
4851596	212	Animalia	Chordata	Struthioniformes	Dromornithidae	Ilbandornis	Ilbandornis woodburnei
4851598	212	Animalia	Chordata	Struthioniformes	Dromornithidae	Dromornis	Dromornis stirtoni
4851601	212	Animalia	Chordata	Struthioniformes	Dromornithidae	Genyornis	Genyornis newtoni
4852025	212	Animalia	Chordata		Emeidae	Pachyornis	Pachyornis australis
4852033	212	Animalia	Chordata		Emeidae	Emeus	Euryapteryx exillis
4852036	212	Animalia	Chordata		Dinornithidae	Dinornis	Dinornis maximus
4852038	212	Animalia	Chordata		Dinornithidae	Dinornis	Dinornis struthoides
4852039	212	Animalia	Chordata		Emeidae	Anomalopteryx	Dinornis curtus
4852042	212	Animalia	Chordata		Dinornithidae	Dinornis	Dinornis giganteus
4852043	212	Animalia	Chordata		Dinornithidae	Dinornis	Dinornis novaezealandiae
4852182	212	Animalia	Chordata	Gruiformes	Aptornithidae	Aptornis	Aptornis defossor
4852269	212	Animalia	Chordata	Gruiformes	Rallidae	Pleistorallus	Pleistorallus flemingi
4852302	212	Animalia	Chordata	Gruiformes	Rallidae	Capellirallus	Capellirallus karamu
4852311	212	Animalia	Chordata	Gruiformes	Rallidae	Fulica	Fulica prisca
4852314	212	Animalia	Chordata	Gruiformes	Rallidae	Fulica	Fulica chathamensis
4852320	212	Animalia	Chordata	Gruiformes	Rallidae	Diaphorapteryx	Diaphorapteryx hawkinsi
4940818	212	Animalia	Chordata	Galliformes	Phasianidae	Palaealectoris	Palaealectoris incertus
4940906	212	Animalia	Chordata			Eremopezus	Eremopezus eocaenus
4941022	212	Animalia	Chordata	Gruiformes	Phorusrhacidae	Mesembriornis	Palaeociconia australis
4941144	212	Animalia	Chordata			Tristraguloolithus	Tristraguloolithus cracioides
4941269	212	Animalia	Chordata	Anseriformes		Eutelornis	Eutelornis patagonicus
4941432	212	Animalia	Chordata	Falconiformes	Falconidae	Thegornis	Thegornis debilis
4941462	212	Animalia	Chordata	Suliformes	Anhingidae	Liptornis	Liptornis hesternus
4941541	212	Animalia	Chordata	Anseriformes	Anatidae	Querquedula	Querquedula floridiana
4941954	212	Animalia	Chordata	Gruiformes	Phorusrhacidae	Mesembriornis	Mesembriornis milneedwardsi
4942039	212	Animalia	Chordata			Patagonichnornis	Patagonichnornis venetiorum
4966290	212	Animalia	Chordata			Protarchaeopteryx	Protarchaeopteryx robusta
4966366	212	Animalia	Chordata		Ignotornidae	Hwangsanipes	Hwangsanipes choughi
4966369	212	Animalia	Chordata		Ignotornidae	Goseongornipes	Goseongornipes markjonesi
4966370	212	Animalia	Chordata		Koreanornipodidae	Koreanaornis	Koreanaornis hamanensis
4966373	212	Animalia	Chordata		Koreanornipodidae	Koreanornis	Koreanornis hamanensis
4966375	212	Animalia	Chordata		Koreanornipodidae	Pullornipes	Pullornipes aureus
4966379	212	Animalia	Chordata			Gruipeda	Gruipeda maxima
4966383	212	Animalia	Chordata			Gruipeda	Gruipeda dominguensis
4966391	212	Animalia	Chordata		Shandongornipodidae	Shandongornipes	Shandongornipes muxiai
4966394	212	Animalia	Chordata	Charadriiformes	Cimolopterygidae	Ceramornis	Ceramornis major
4966396	212	Animalia	Chordata	Casuariiformes	Dromaiidae	Emuarius	Dromaius gidju
4966398	212	Animalia	Chordata	Rheiformes	Rheidae	Rhea	Rhea fossilis
4966399	212	Animalia	Chordata	Rheiformes	Rheidae	Rhea	Rhea subpampeana
4966400	212	Animalia	Chordata	Rheiformes	Rheidae	Rhea	Rhea pampeana
4966401	212	Animalia	Chordata	Rheiformes	Rheidae	Protorhea	Protorhea azarae
4966403	212	Animalia	Chordata			Vastanavis	Vastanavis eocaena
4966404	212	Animalia	Chordata	Charadriiformes		Petropluvialis	Petropluvialis simplex
4966407	212	Animalia	Chordata	Anseriformes	Presbyornithidae	Teviornis	Teviornis gobiensis
4966408	212	Animalia	Chordata	Anseriformes	Presbyornithidae	Telmabates	Telmabates howardae
4966409	212	Animalia	Chordata	Anseriformes	Presbyornithidae	Telmabates	Telmabates antiquus
4966410	212	Animalia	Chordata	Anseriformes	Presbyornithidae	Presbyornis	Presbyornis isoni
4966412	212	Animalia	Chordata	Anseriformes	Presbyornithidae	Presbyornis	Presbyornis pervetus
4966413	212	Animalia	Chordata	Anseriformes	Anatidae	Cygnus	Cygnus mariae
4966414	212	Animalia	Chordata	Anseriformes	Anatidae	Melanitta	Melanitta ceruttii
4966417	212	Animalia	Chordata	Anseriformes	Anatidae	Eonessa	Eonessa anaticula
4966418	212	Animalia	Chordata	Anseriformes	Anatidae	Chendytes	Chendytes lawi
4966419	212	Animalia	Chordata	Anseriformes	Anatidae	Anser	Anser arenosus
4966420	212	Animalia	Chordata	Anseriformes	Anatidae	Anser	Anser arizonae
4966422	212	Animalia	Chordata	Anseriformes	Anatidae	Chenonetta	Chenonetta finschi
4966423	212	Animalia	Chordata	Anseriformes	Anatidae	Nettion	Nettion bunkeri
4966425	212	Animalia	Chordata	Anseriformes		Vegavis	Vegavis iaai
4966427	212	Animalia	Chordata	Anseriformes	Paranyrocidae	Paranyroca	Paranyroca magna
4966429	212	Animalia	Chordata	Galliformes	Gallinuloididae	Paraortygoides	Paraortygoides messelensis
4966430	212	Animalia	Chordata	Galliformes	Gallinuloididae	Gallinuloides	Gallinuloides wyomingensis
4966431	212	Animalia	Chordata	Galliformes		Procrax	Procrax brevipes
4966434	212	Animalia	Chordata	Galliformes	Cracidae	Palaeonossax	Palaeonossax senectus
4966439	212	Animalia	Chordata	Galliformes	Odontophoridae	Callipepla	Lophortyx shotwelli
4966441	212	Animalia	Chordata	Galliformes	Odontophoridae	Nanortyx	Nanortyx inexpectatus
4966442	212	Animalia	Chordata	Galliformes	Phasianidae	Telecrex	Telecrex grangeri
4966443	212	Animalia	Chordata	Galliformes	Phasianidae	Litoripes	Litoripes medius
4966444	212	Animalia	Chordata	Galliformes	Phasianidae	Palaeortyx	Palaeortyx gallica
4966446	212	Animalia	Chordata	Galliformes		Amitabha	Amitabha urbsinterdictensis
4966449	212	Animalia	Chordata		Diatrymidae	Diatryma	Diatryma ajax
4966450	212	Animalia	Chordata		Diatrymidae	Diatryma	Diatryma gigantea
4966451	212	Animalia	Chordata		Gastornithidae	Gastornis	Gastornis edwardsi
4966454	212	Animalia	Chordata	Pelecaniformes	Pelagornithidae	Caspiodontornis	Caspiodontornis kobystanicus
4966455	212	Animalia	Chordata	Pelecaniformes	Pelagornithidae	Macrodontopteryx	Macrodontopteryx oweni
4966458	212	Animalia	Chordata	Piciformes	Gracilitarsidae	Gracilitarsus	Gracilitarsus mirabilis
4966460	212	Animalia	Chordata	Caprimulgiformes	Fluvioviridavidae	Eurofluvioviridavis	Eurofluvioviridavis robustipes
4966461	212	Animalia	Chordata	Caprimulgiformes	Fluvioviridavidae	Fluvioviridavis	Fluvioviridavis platyrhamphus
4966462	212	Animalia	Chordata	Gaviiformes	Gaviidae	Neogaeornis	Neogaeornis wetzeli
4966463	212	Animalia	Chordata	Gaviiformes	Gaviidae	Colymboides	Colymboides metzleri
4966464	212	Animalia	Chordata	Gaviiformes	Gaviidae	Gavia	Gavia howardae
4966465	212	Animalia	Chordata	Gaviiformes	Gaviidae	Gavia	Gavia concinna
4966467	212	Animalia	Chordata	Gaviiformes	Gaviidae	Gavia	Gavia fortis
4966469	212	Animalia	Chordata	Podicipediformes	Podicipedidae	Podiceps	Podiceps subparvus
4966471	212	Animalia	Chordata	Podicipediformes	Podicipedidae	Podiceps	Podiceps arndti
4966473	212	Animalia	Chordata	Podicipediformes	Podicipedidae	Podiceps	Podiceps discors
4966474	212	Animalia	Chordata	Podicipediformes	Podicipedidae	Aechmophorus	Aechmophorus elasson
4966475	212	Animalia	Chordata	Procellariiformes	Hydrobatidae	Oceanodroma	Oceanodroma hubbsi
4966479	212	Animalia	Chordata	Procellariiformes	Procellariidae	Pterodromoides	Pterodromoides minoricensis
4966480	212	Animalia	Chordata	Procellariiformes	Procellariidae	Argyrodyptes	Argyrodyptes microtarsus
4966490	212	Animalia	Chordata	Procellariiformes	Procellariidae	Calonectris	Calonectris krantzi
4966492	212	Animalia	Chordata	Procellariiformes	Tytthostonychidae	Tytthostonyx	Tytthostonyx glauconiticus
4966493	212	Animalia	Chordata	Gaviiformes		Lonchodytes	Lonchodytes estesi
4966495	212	Animalia	Chordata	Pelecaniformes	Ardeidae	Calcardea	Calcardea junnei
4966497	212	Animalia	Chordata	Pelecaniformes	Ardeidae	Nycticorax	Nycticorax fidens
4966498	212	Animalia	Chordata	Pelecaniformes	Ardeidae	Egretta	Egretta subfluvia
4966499	212	Animalia	Chordata	Pelecaniformes	Ardeidae	Proardeola	Proardeola walkeri
4966501	212	Animalia	Chordata	Pelecaniformes	Ardeidae	Ardea	Ardea polkensis
4966503	212	Animalia	Chordata	Ciconiiformes	Ciconiidae	Ciconia	Ciconia maltha
4966504	212	Animalia	Chordata	Ciconiiformes	Ciconiidae	Leptoptilos	Leptoptilos titan
4966505	212	Animalia	Chordata	Ciconiiformes	Ciconiidae	Leptoptilos	Leptoptilos patagonicus
4966507	212	Animalia	Chordata	Phoenicopteriformes	Phoenicopteridae	Phoenicopterus	Phoenicopterus floridanus
4966509	212	Animalia	Chordata	Ciconiiformes	Palaelodidae	Megapaloelodus	Megapaloelodus connectens
4966513	212	Animalia	Chordata	Pelecaniformes	Threskiornithidae	Ibidopodia	Ibidopodia palustris
4966514	212	Animalia	Chordata	Pelecaniformes	Threskiornithidae	Rhynchaeites	Rhynchaeites messelensis
4966517	212	Animalia	Chordata	Suliformes	Fregatidae	Limnofregata	Limnofregata azygosternon
4966520	212	Animalia	Chordata	Suliformes	Phalacrocoracidae	Phalacrocorax	Stictocarbo kumeyaay
4966521	212	Animalia	Chordata	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax kennelli
4966522	212	Animalia	Chordata	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax rogersi
4966523	212	Animalia	Chordata	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax femoralis
4966524	212	Animalia	Chordata	Suliformes	Phalacrocoracidae	Phalacrocorax	Phalacrocorax wetmorei
4966525	212	Animalia	Chordata	Suliformes	Sulidae	Masillastega	Masillastega rectirostris
4966526	212	Animalia	Chordata	Suliformes	Sulidae	Ramphastosula	Ramphastosula ramirezi
4966527	212	Animalia	Chordata	Suliformes	Sulidae	Sula	Sula clarki
4966528	212	Animalia	Chordata	Suliformes	Sulidae	Sula	Sula willetti
4966529	212	Animalia	Chordata	Suliformes	Sulidae	Morus	Sula humeralis
4966531	212	Animalia	Chordata	Suliformes	Sulidae	Morus	Miosula recentior
4966533	212	Animalia	Chordata	Pelecaniformes	Plotopteridae	Copepteryx	Copepteryx titan
4966534	212	Animalia	Chordata	Pelecaniformes	Plotopteridae	Copepteryx	Copepteryx hexeris
4966535	212	Animalia	Chordata	Pelecaniformes	Plotopteridae	Phocavis	Phocavis maritimus
4966537	212	Animalia	Chordata	Pelecaniformes	Plotopteridae	Plotopterum	Plotopterum joaquinensis
4966538	212	Animalia	Chordata	Pelecaniformes	Plotopteridae	Tonsala	Tonsala hildegardae
4966539	212	Animalia	Chordata	Pelecaniformes	Cladornithidae	Cladornis	Cladornis pachypus
4966541	212	Animalia	Chordata	Pelecaniformes	Prophaethontidae	Lithoptila	Lithoptila abdounensis
4966542	212	Animalia	Chordata	Pelecaniformes	Prophaethontidae	Prophaethon	Prophaethon shrubsolei
4966543	212	Animalia	Chordata	Ciconiiformes		Torotix	Torotix clemensi
4966544	212	Animalia	Chordata	Gruiformes	Rallidae	Palaeorallus	Palaeorallus troxelli
4966545	212	Animalia	Chordata	Gruiformes	Rallidae	Eocrex	Eocrex primus
4966546	212	Animalia	Chordata	Gruiformes	Rallidae	Belgirallus	Belgirallus oligocaenus
4966547	212	Animalia	Chordata	Gruiformes	Rallidae	Belgirallus	Belgirallus minutus
4966548	212	Animalia	Chordata	Pelecaniformes	Threskiornithidae	Ibidopsis	Ibidopsis hordwelliensis
4966549	212	Animalia	Chordata	Gruiformes	Rallidae	Parvirallus	Parvirallus gracilis
4966551	212	Animalia	Chordata	Gruiformes	Rallidae	Latipons	Latipons gardneri
4966552	212	Animalia	Chordata	Gruiformes	Rallidae	Quercyrallus	Quercyrallus ludianus
4966553	212	Animalia	Chordata	Gruiformes	Rallidae	Gallinula	Rallus hodgeni
4966554	212	Animalia	Chordata	Gruiformes	Aramidae	Palaeophasianus	Palaeophasianus meleagroides
4966555	212	Animalia	Chordata	Gruiformes	Aramidae	Aramornis	Aramornis longurio
4966556	212	Animalia	Chordata	Gruiformes	Geranoididae	Geranoides	Geranoides jepseni
4966558	212	Animalia	Chordata	Gruiformes	Gruidae	Grus	Grus haydeni
4966560	212	Animalia	Chordata	Gruiformes	Gruidae	Grus	Grus nannodes
4966563	212	Animalia	Chordata	Gruiformes	Parvigruidae	Parvigrus	Parvigrus pohli
4966564	212	Animalia	Chordata	Gruiformes	Songzidae	Songzia	Songzia heidangkouensis
4966567	212	Animalia	Chordata	Gruiformes	Bathornithidae	Paracrax	Paracrax wetmorei
4966568	212	Animalia	Chordata	Gruiformes	Bathornithidae	Paracrax	Paracrax gigantea
4966570	212	Animalia	Chordata	Gruiformes	Bathornithidae	Bathornis	Bathornis veredus
4966571	212	Animalia	Chordata	Gruiformes	Bathornithidae	Bathornis	Bathornis cursor
4966572	212	Animalia	Chordata	Gruiformes	Bathornithidae	Bathornis	Bathornis geographicus
4966573	212	Animalia	Chordata	Gruiformes	Bathornithidae	Bathornis	Bathornis celeripes
4966574	212	Animalia	Chordata	Gruiformes	Bathornithidae	Bathornis	Bathornis fricki
4966578	212	Animalia	Chordata	Gruiformes	Phorusrhacidae	Kelenken	Kelenken guillermoi
4966580	212	Animalia	Chordata	Gruiformes	Phorusrhacidae	Physornis	Physornis fortis
4966581	212	Animalia	Chordata	Gruiformes	Phorusrhacidae	Titanis	Titanis walleri
4966583	212	Animalia	Chordata	Gruiformes	Phorusrhacidae	Psilopterus	Psilopterus intermedius
4966585	212	Animalia	Chordata	Gruiformes	Phorusrhacidae	Psilopterus	Psilopterus communis
4966590	212	Animalia	Chordata	Cariamiformes		Gradiornis	Gradiornis walbeckensis
4966592	212	Animalia	Chordata	Gruiformes	Idiornithidae	Dynamopterus	Idiornis gaillardi
4966593	212	Animalia	Chordata	Charadriiformes	Cimolopterygidae	Lamarqueavis	Cimolopteryx petra
4966594	212	Animalia	Chordata		Apatornithidae	Apatornis	Cimolopteryx retustus
4966595	212	Animalia	Chordata	Charadriiformes	Cimolopterygidae	Lamarqueavis	Cimolopteryx minima
4966596	212	Animalia	Chordata	Charadriiformes	Cimolopterygidae	Cimolopteryx	Cimolopteryx rarus
4966597	212	Animalia	Chordata	Charadriiformes	Cimolopterygidae	Cimolopteryx	Cimolopteryx maxima
4966602	212	Animalia	Chordata	Charadriiformes	Alcidae	Mancalla	Mancalla cedrosensis
4966603	212	Animalia	Chordata	Charadriiformes	Alcidae	Cerorhinca	Cerorhinca reai
4966604	212	Animalia	Chordata	Charadriiformes	Alcidae	Synthliboramphus	Synthliboramphus rineyi
4966606	212	Animalia	Chordata	Charadriiformes	Alcidae	Petralca	Petralca austriaca
4966607	212	Animalia	Chordata	Charadriiformes	Alcidae	Miomancalla	Praemancalla wetmorei
4966609	212	Animalia	Chordata	Charadriiformes	Alcidae	Alca	Alca stewarti
4966613	212	Animalia	Chordata	Charadriiformes	Alcidae	Miocepphus	Miocepphus mergulellus
4966614	212	Animalia	Chordata	Charadriiformes	Alcidae	Miocepphus	Miocepphus blowi
4966615	212	Animalia	Chordata	Charadriiformes	Alcidae	Miocepphus	Miocepphus mcclungi
4966616	212	Animalia	Chordata	Charadriiformes	Alcidae	Miocepphus	Miocepphus bohaskai
4966618	212	Animalia	Chordata	Charadriiformes	Alcidae	Pseudocepphus	Pseudocepphus teres
4966620	212	Animalia	Chordata	Charadriiformes		Telmatornis	Telmatornis priscus
4966621	212	Animalia	Chordata	Charadriiformes	Haematopodidae	Paractiornis	Paractiornis perpusillus
4966622	212	Animalia	Chordata	Charadriiformes	Charadriidae	Jiliniornis	Jiliniornis huadianensis
4966623	212	Animalia	Chordata	Charadriiformes	Glareolidae	Boutersemia	Boutersemia parvula
4966624	212	Animalia	Chordata	Charadriiformes	Glareolidae	Boutersemia	Boutersemia belgica
4966625	212	Animalia	Chordata	Charadriiformes	Burhinidae	Burhinus	Burhinus lucorum
4966630	212	Animalia	Chordata	Charadriiformes	Laridae	Rissa	Rissa estesi
4966633	212	Animalia	Chordata	Gruiformes	Messelornithidae	Walbeckornis	Walbeckornis creber
4966634	212	Animalia	Chordata	Charadriiformes	Graculavidae	Palaeotringa	Palaeotringa vagans
4966635	212	Animalia	Chordata	Charadriiformes	Graculavidae	Palaeotringa	Palaeotringa littoralis
4966636	212	Animalia	Chordata	Charadriiformes	Graculavidae	Laornis	Laornis edvardsianus
4966638	212	Animalia	Chordata	Charadriiformes	Turnicidae	Turnipax	Turnipax oechslerorum
4966639	212	Animalia	Chordata	Charadriiformes		Volgavis	Volgavis marina
4966640	212	Animalia	Chordata	Charadriiformes	Graculavidae	Graculavus	Graculavus velox
4966641	212	Animalia	Chordata	Charadriiformes	Graculavidae	Graculavus	Graculavus angustus
4966642	212	Animalia	Chordata	Charadriiformes		Sarjeantopodus	Sarjeantopodus semipalmatus
4966644	212	Animalia	Chordata	Cuculiformes		Parvicuculus	Parvicuculus minor
4966645	212	Animalia	Chordata	Coraciiformes	Eocoraciidae	Eocoracias	Eocoracias brachyptera
4966646	212	Animalia	Chordata	Coraciiformes	Geranopteridae	Geranopterus	Geranopterus milneedwardsi
4966648	212	Animalia	Chordata	Coraciiformes	Geranopteridae	Geranopterus	Geranopterus alatus
4966650	212	Animalia	Chordata	Piciformes	Picidae	Cyrilavis	Primobucco olsoni
4966651	212	Animalia	Chordata	Piciformes	Picidae	Primobucco	Primobucco frugilegus
4966652	212	Animalia	Chordata	Piciformes	Picidae	Primobucco	Primobucco mcgrewi
4966653	212	Animalia	Chordata	Piciformes	Picidae	Primobucco	Primobucco perneri
4966654	212	Animalia	Chordata	Piciformes	Picidae	Primobucco	Primobucco kistneri
4966655	212	Animalia	Chordata	Coraciiformes	Primobucconidae	Botauroides	Botauroides parvus
4966656	212	Animalia	Chordata	Coraciiformes	Primobucconidae	Uintornis	Uintornis marionae
4966657	212	Animalia	Chordata	Coraciiformes	Primobucconidae	Uintornis	Uintornis lucaris
4966658	212	Animalia	Chordata	Piciformes	Picidae	Eobucco	Eobucco brodkorbi
4966659	212	Animalia	Chordata	Coraciiformes	Messelirrisoridae	Messelirrisor	Messelirrisor grandis
4966661	212	Animalia	Chordata	Piciformes		Rupelramphastoides	Rupelramphastoides knopfi
4966662	212	Animalia	Chordata	Coraciiformes	Sylphornithidae	Sylphornis	Sylphornis bretouensis
4966663	212	Animalia	Chordata	Passeriformes	Zygodactylidae	Zygodactylus	Zygodactylus grivensis
4966664	212	Animalia	Chordata	Passeriformes	Zygodactylidae	Zygodactylus	Zygodactylus luberonensis
4966665	212	Animalia	Chordata	Passeriformes	Zygodactylidae	Zygodactylus	Zygodactylus ignotus
4966667	212	Animalia	Chordata	Passeriformes	Corvidae	Protocitta	Protocitta ajax
4966669	212	Animalia	Chordata	Passeriformes	Corvidae	Miocitta	Miocitta galbreathi
4966673	212	Animalia	Chordata			Protocypselomorphus	Protocypselomorphus manfredkelleri
4966674	212	Animalia	Chordata	Steatornithiformes	Steatornithidae	Paraprefica	Paraprefica kelleri
4966675	212	Animalia	Chordata	Steatornithiformes	Steatornithidae	Paraprefica	Paraprefica major
4966676	212	Animalia	Chordata	Caprimulgiformes	Podargidae	Masillapodargus	Masillapodargus longipes
4966677	212	Animalia	Chordata	Apodiformes	Trochilidae	Eurotrochilus	Eurotrochilus inexpectatus
